,Customer_ID,prediccion,%_proba
92018,1118507,1.0,0.5439776314763033
92024,1118517,1.0,0.5497719596860275
92027,1118521,1.0,0.5410047006535962
92032,1118532,1.0,0.7361393073000959
92045,1118556,1.0,0.7301143152549624
92060,1118585,1.0,0.7760843538216233
92064,1118592,1.0,0.7933153497234254
92081,1118622,1.0,0.5621976001380581
92088,1118634,1.0,0.6086998524875787
92095,1118648,1.0,0.6143035778520459
92109,1118669,1.0,0.5145393391100954
92127,1118700,1.0,0.6427929399799251
92143,1118729,1.0,0.5595711871123374
92145,1118731,1.0,0.513331979765789
92146,1118732,1.0,0.5141592478969166
92159,1118752,1.0,0.7785566020577912
92176,1118794,1.0,0.8670955442136278
92178,1118796,1.0,0.6313122064529831
92182,1118803,1.0,0.628030840286762
92185,1118806,1.0,0.8091606989605412
92190,1118819,1.0,0.7227358608063881
92199,1118834,1.0,0.50921871507131
92235,1118909,1.0,0.6288518813886536
92243,1118922,1.0,0.7195782648095219
92244,1118923,1.0,0.576949785256043
92249,1118929,1.0,0.5780046772010887
92265,1118966,1.0,0.7975876845464969
92283,1118995,1.0,0.5987454426459055
92299,1119044,1.0,0.5428009820914232
92321,1119076,1.0,0.5510062700701949
92332,1119101,1.0,0.5124808367974415
92337,1119116,1.0,0.6191631298693019
92342,1119122,1.0,0.6760080464709164
92373,1119184,1.0,0.7789078706572929
92388,1119218,1.0,0.9146918656818425
92394,1119233,1.0,0.7809896438899288
92395,1119235,1.0,0.6887583253574757
92396,1119237,1.0,0.6669689270736134
92431,1119315,1.0,0.613276118158122
92438,1119326,1.0,0.5327481198911405
92450,1119345,1.0,0.6318005878163006
92474,1119385,1.0,0.6072375860782399
92479,1119397,1.0,0.5864957950876174
92483,1119564,1.0,0.5134167883755837
92490,1119577,1.0,0.5267116779823587
92504,1119608,1.0,0.626142757597579
92507,1119620,1.0,0.6953601541762066
92525,1119648,1.0,0.5207798814949186
92553,1119709,1.0,0.5590425468538317
92561,1119728,1.0,0.5545827978602997
92578,1119768,1.0,0.6450568732498916
92588,1119786,1.0,0.5512492866358727
92591,1119794,1.0,0.5944916173709531
92605,1119826,1.0,0.7851051804699707
92611,1119834,1.0,0.895277758679722
92618,1119850,1.0,0.9139950935398233
92666,1119944,1.0,0.6050660466440462
92680,1119962,1.0,0.5344291253216771
92690,1119979,1.0,0.623392247462503
92691,1119980,1.0,0.7029765577884678
92693,1119987,1.0,0.8157787607122717
92696,1119991,1.0,0.7785466359721488
92715,1120045,1.0,0.529455807921152
92717,1120051,1.0,0.6626939932118593
92729,1120079,1.0,0.5515386023664746
92733,1120093,1.0,0.6719757855514984
92735,1120096,1.0,0.6391688931723313
92742,1120106,1.0,0.6376542301813997
92755,1120131,1.0,0.6119231354791456
92777,1120177,1.0,0.7223132317184814
92791,1120208,1.0,0.5588457421285915
92807,1120243,1.0,0.6191734546607671
92816,1120256,1.0,0.5309462613906566
92825,1120272,1.0,0.5894583322914161
92853,1120330,1.0,0.8181026712032444
92856,1120340,1.0,0.51035077092882
92866,1120364,1.0,0.6593802936871773
92889,1120406,1.0,0.6671040983616533
92897,1120417,1.0,0.5870705242047508
92924,1120467,1.0,0.5492306008312837
92929,1120474,1.0,0.5822905419108626
92943,1120502,1.0,0.8320970173005412
92966,1120550,1.0,0.5963014273290391
92970,1120557,1.0,0.7658394654996082
93006,1120639,1.0,0.5974981514238806
93022,1120667,1.0,0.6559191460051658
93027,1120677,1.0,0.5960874000160017
93040,1120699,1.0,0.5610923107156697
93068,1120767,1.0,0.7734748448236484
93090,1120812,1.0,0.7685430047694221
93124,1120865,1.0,0.5769453917912848
93182,1120986,1.0,0.6033488496448846
93192,1121015,1.0,0.672828625774968
93193,1121017,1.0,0.7316168653575638
93205,1121057,1.0,0.6212925918780563
93214,1121072,1.0,0.631020713796729
93225,1121098,1.0,0.6801490973190604
93233,1121114,1.0,0.6875000509117228
93261,1121172,1.0,0.8000655667720745
93281,1121205,1.0,0.877131238302782
93289,1121213,1.0,0.5449363099613752
93313,1121257,1.0,0.648059462661281
93316,1121263,1.0,0.5544778374981355
93335,1121300,1.0,0.573184143751059
93342,1121314,1.0,0.6094717964953686
93366,1121368,1.0,0.602870123302609
93411,1121453,1.0,0.5582836463300583
93423,1121480,1.0,0.6245381381046754
93447,1121516,1.0,0.5511820117727857
93460,1121556,1.0,0.5012166567065306
93464,1121567,1.0,0.6176393494977254
93476,1121589,1.0,0.566777940990125
93485,1121599,1.0,0.6558968428022154
93552,1121735,1.0,0.568083068529242
93580,1121806,1.0,0.7805798628899598
93583,1121811,1.0,0.5305785450580838
93586,1121814,1.0,0.5431560853389327
93596,1121832,1.0,0.7562273452814666
93598,1121836,1.0,0.6764327216951075
93651,1121952,1.0,0.5822010902960855
93657,1121961,1.0,0.502555896315043
93664,1121978,1.0,0.5036762500715212
93672,1121990,1.0,0.8499604675403725
93680,1122009,1.0,0.5037810095504273
93688,1122029,1.0,0.5006155460581936
93689,1122031,1.0,0.50917971610799
93710,1122068,1.0,0.6002054448378429
93716,1122076,1.0,0.5766358831163801
93744,1122134,1.0,0.5992208926116779
93770,1122172,1.0,0.5722028011100768
93774,1122177,1.0,0.6719692705351615
93776,1122180,1.0,0.6164164855489516
93777,1122182,1.0,0.5874533939103478
93795,1122230,1.0,0.5301774253383131
93798,1122236,1.0,0.6298938306105283
93800,1122240,1.0,0.5589781934441423
93820,1122281,1.0,0.5804866767054949
93837,1122330,1.0,0.6734334952045007
93839,1122334,1.0,0.7295366129867826
93862,1122388,1.0,0.640787520714802
93885,1122429,1.0,0.6140474585296485
93889,1122437,1.0,0.6537200569419641
93890,1122441,1.0,0.7791540365382489
93895,1122452,1.0,0.7747965383907605
93901,1122472,1.0,0.5432142465971237
93909,1122492,1.0,0.6649069526109275
93911,1122507,1.0,0.5022878545667143
93912,1122508,1.0,0.6122414299819724
93919,1122518,1.0,0.6237501102643218
93932,1122541,1.0,0.5079384300926854
93990,1122674,1.0,0.5233651140607009
93996,1122684,1.0,0.5586130114579665
94005,1122696,1.0,0.7672244191125156
94025,1122726,1.0,0.7619096785920305
94035,1122743,1.0,0.5106981517841783
94051,1122768,1.0,0.5587692262911949
94066,1122790,1.0,0.5962796535344558
94084,1122817,1.0,0.6012878964950984
94091,1122838,1.0,0.8692864807189925
94093,1122840,1.0,0.5458710323901759
94131,1122909,1.0,0.7632875687959041
94138,1122919,1.0,0.5349360149264427
94157,1122947,1.0,0.8555441801499657
94159,1122949,1.0,0.7119862714043115
94160,1122956,1.0,0.5040951220514366
94162,1122960,1.0,0.5659703294488136
94165,1122965,1.0,0.5098190151213459
94185,1123035,1.0,0.5831890154599723
94188,1123039,1.0,0.8762814210046703
94202,1123064,1.0,0.7339847102643227
94207,1123077,1.0,0.6068678728957768
94214,1123089,1.0,0.644154189496126
94230,1123126,1.0,0.7871166393433223
94231,1123127,1.0,0.6402338297530058
94238,1123141,1.0,0.6007510770963358
94243,1123151,1.0,0.5280980527709734
94267,1123195,1.0,0.7536579561230912
94270,1123204,1.0,0.5844564146728269
94298,1123260,1.0,0.5459013196825292
94300,1123266,1.0,0.6304458767025902
94347,1123369,1.0,0.69291467171473
94372,1123417,1.0,0.5977311725474902
94405,1123473,1.0,0.6302086162185183
94412,1123490,1.0,0.5091303710904471
94427,1123516,1.0,0.551758783170344
94444,1123556,1.0,0.7083244577261983
94446,1123558,1.0,0.6519081523985184
94449,1123568,1.0,0.538604904040664
94454,1123578,1.0,0.6163942634769608
94459,1123585,1.0,0.7507853604712038
94489,1123652,1.0,0.7070765852215007
94501,1123673,1.0,0.7146283241453585
94506,1123726,1.0,0.5487206576211567
94515,1123741,1.0,0.5587702686358621
94522,1123756,1.0,0.6133129174504219
94572,1123859,1.0,0.5569300922912376
94576,1123865,1.0,0.8394008297811403
94589,1123896,1.0,0.5016485926353681
94607,1123934,1.0,0.8683625540697995
94673,1124066,1.0,0.6072442605390995
94695,1124125,1.0,0.7559840835223395
94704,1124147,1.0,0.6759898826043319
94728,1124180,1.0,0.6346677184256775
94730,1124185,1.0,0.5409460350789865
94735,1124195,1.0,0.5615257304117316
94743,1124211,1.0,0.6442468253005458
94745,1124217,1.0,0.5990794431858003
94747,1124220,1.0,0.5538609390921468
94751,1124227,1.0,0.6474482437462702
94764,1124244,1.0,0.5883586502613452
94771,1124261,1.0,0.752820146952814
94782,1124282,1.0,0.5654879161490053
94796,1124310,1.0,0.7990545223243842
94799,1124318,1.0,0.6914389117362356
94823,1124369,1.0,0.6455700848453075
94824,1124370,1.0,0.8218497419583639
94825,1124371,1.0,0.6708554569791222
94830,1124379,1.0,0.654829880776412
94832,1124382,1.0,0.6394435184438972
94860,1124433,1.0,0.5062370481091105
94871,1124457,1.0,0.6592189148503409
94885,1124484,1.0,0.9501184583251362
94920,1124541,1.0,0.5166795549900697
94930,1124556,1.0,0.7839620918132635
94932,1124558,1.0,0.5072578889223859
94942,1124584,1.0,0.7603838117452629
94967,1124633,1.0,0.500261350777984
94968,1124634,1.0,0.6572057090399475
94999,1124689,1.0,0.7909662428174845
95013,1124728,1.0,0.60433348347219
95019,1124739,1.0,0.5458340138259563
95030,1124762,1.0,0.5047208272864874
95044,1124791,1.0,0.7039757737628488
95046,1124795,1.0,0.8530182653062925
95052,1124804,1.0,0.6905314044985982
95126,1124936,1.0,0.552783830729117
95129,1124941,1.0,0.6077598549484466
95136,1124963,1.0,0.658576660874911
95143,1124978,1.0,0.6111667424201006
95152,1124993,1.0,0.557260912152479
95186,1125064,1.0,0.7513911932368992
95190,1125075,1.0,0.5865749256976064
95199,1125089,1.0,0.6691468336986864
95208,1125124,1.0,0.823825775196868
95221,1125152,1.0,0.5569592152955096
95230,1125168,1.0,0.5397818525428763
95242,1125186,1.0,0.5706054040582237
95253,1125201,1.0,0.611331603973726
95259,1125210,1.0,0.720501849548151
95261,1125213,1.0,0.6015956365154814
95303,1125303,1.0,0.5432863704429785
95335,1125366,1.0,0.736290940220827
95337,1125379,1.0,0.6071205333849568
95353,1125414,1.0,0.5056721419738761
95358,1125422,1.0,0.5311921068324488
95362,1125428,1.0,0.5920325127219629
95371,1125445,1.0,0.6492576383930927
95381,1125469,1.0,0.5865069860476128
95382,1125472,1.0,0.6579135485968208
95428,1125542,1.0,0.6620157970209707
95430,1125545,1.0,0.5494697793228379
95450,1125585,1.0,0.5165546007810138
95466,1125613,1.0,0.6359270849800422
95472,1125624,1.0,0.5467993645707913
95475,1125628,1.0,0.6273324891857663
95488,1125662,1.0,0.5996790252274788
95489,1125663,1.0,0.7722177654842948
95498,1125702,1.0,0.618607833396464
95500,1125707,1.0,0.6397060181076365
95519,1125741,1.0,0.5236088632016224
95522,1125746,1.0,0.8714525877053919
95539,1125781,1.0,0.6524214517142539
95548,1125798,1.0,0.5214716720085196
95570,1125846,1.0,0.6582017882427879
95578,1125867,1.0,0.5303302943129351
95593,1125896,1.0,0.6737342939230863
95604,1125913,1.0,0.6630797084023459
95609,1125924,1.0,0.5351300803621819
95619,1125953,1.0,0.5072411262706423
95652,1126026,1.0,0.6928508882913874
95661,1126046,1.0,0.8608377512802782
95682,1126083,1.0,0.8234378087028899
95691,1126096,1.0,0.6731047341381782
95695,1126105,1.0,0.5461902656186631
95703,1126116,1.0,0.6890396260876053
95714,1126140,1.0,0.5031969403061397
95724,1126164,1.0,0.6247985027223891
95727,1126168,1.0,0.6012506172424489
95730,1126172,1.0,0.5067426074785155
95738,1126188,1.0,0.6879572634360558
95742,1126196,1.0,0.5103560869702652
95743,1126197,1.0,0.6122002941806379
95745,1126199,1.0,0.5584248112534944
95751,1126210,1.0,0.6282683129651855
95762,1126231,1.0,0.9075163124189344
95770,1126244,1.0,0.8686086939699541
95794,1126294,1.0,0.5481367547022297
95840,1126400,1.0,0.5293439659568788
95849,1126410,1.0,0.7209845710059082
95853,1126417,1.0,0.606561369153798
95864,1126437,1.0,0.6258594658966379
95867,1126443,1.0,0.6012498220810086
95880,1126465,1.0,0.8153891650011805
95909,1126536,1.0,0.5194727904845083
95912,1126542,1.0,0.6210946826012617
95917,1126552,1.0,0.7021986715045482
95927,1126573,1.0,0.6118696232334837
95930,1126576,1.0,0.8323161025869841
95956,1126619,1.0,0.8063101933822605
95998,1126700,1.0,0.6564968426528621
96002,1126714,1.0,0.5061861159191658
96012,1126726,1.0,0.6304845560912465
96016,1126733,1.0,0.6247139045787113
96048,1126793,1.0,0.9062764537027069
96059,1126811,1.0,0.6560238919902394
96070,1126835,1.0,0.5856522455577563
96076,1126852,1.0,0.6555633846073251
96078,1126855,1.0,0.6063108481427911
96088,1126876,1.0,0.5827268594022982
96091,1126882,1.0,0.7372588374632175
96097,1126897,1.0,0.5319788837243448
96100,1126903,1.0,0.5442222200241433
96123,1126939,1.0,0.9005672680595472
96128,1126946,1.0,0.5789547176252876
96141,1126964,1.0,0.5306990817156064
96153,1126992,1.0,0.7520584713088799
96156,1126997,1.0,0.5547703307387793
96159,1127003,1.0,0.5477177611844015
96166,1127018,1.0,0.5746593840319404
96173,1127039,1.0,0.8646525951827644
96185,1127060,1.0,0.5845920902499648
96190,1127066,1.0,0.5523019143762832
96201,1127090,1.0,0.7442471850227562
96206,1127099,1.0,0.5320503222478651
96209,1127106,1.0,0.5755753616258432
96226,1127152,1.0,0.6342709901970639
96234,1127166,1.0,0.6450596168962633
96244,1127185,1.0,0.5456686172373114
96245,1127186,1.0,0.6652480090178104
96246,1127188,1.0,0.9068564096146466
96249,1127192,1.0,0.5517168994842423
96264,1127221,1.0,0.5946161429035481
96269,1127236,1.0,0.6170099024096906
96271,1127240,1.0,0.5900581135950896
96281,1127256,1.0,0.5362551239096688
96293,1127271,1.0,0.8499151173206042
96296,1127277,1.0,0.5802243440430083
96297,1127279,1.0,0.6391878339145396
96298,1127281,1.0,0.6656636847738151
96299,1127282,1.0,0.8035109084765537
96311,1127302,1.0,0.6045216952396502
96319,1127318,1.0,0.5043732319696979
96327,1127331,1.0,0.5592854596156033
96338,1127352,1.0,0.6414789400889757
96347,1127378,1.0,0.68028888520396
96348,1127380,1.0,0.8209892934442428
96368,1127424,1.0,0.7890965047188031
96375,1127434,1.0,0.6521299952558769
96393,1127463,1.0,0.6534298150345261
96406,1127492,1.0,0.6524246396819362
96442,1127578,1.0,0.5470836907334782
96464,1127619,1.0,0.8913656845289377
96479,1127642,1.0,0.6651404529446426
96492,1127665,1.0,0.6147654325446075
96508,1127713,1.0,0.6831082344900321
96509,1127714,1.0,0.7564397143793863
96530,1127757,1.0,0.6317592724922713
96534,1127766,1.0,0.5505754486197368
96548,1127799,1.0,0.6154364699035433
96565,1127837,1.0,0.9012345163304173
96588,1127883,1.0,0.6665490481466895
96589,1127884,1.0,0.7159215155544616
96595,1127892,1.0,0.5416843260252391
96596,1127894,1.0,0.6695514476313886
96619,1127939,1.0,0.5160987557501049
96628,1127951,1.0,0.5187649240023929
96636,1127967,1.0,0.6945616744430753
96641,1127976,1.0,0.6307287268742328
96642,1127977,1.0,0.5245093073795156
96645,1127986,1.0,0.9269476732757268
96647,1127989,1.0,0.6779251169550701
96653,1128004,1.0,0.8960641040751335
96666,1128043,1.0,0.6352398871744094
96675,1128060,1.0,0.5446697135704455
96732,1128189,1.0,0.834727302991662
96738,1128198,1.0,0.8374408248214142
96787,1128287,1.0,0.6892789189551207
96788,1128288,1.0,0.5163689979343936
96789,1128289,1.0,0.6375195565057054
96792,1128295,1.0,0.7471244163683608
96793,1128296,1.0,0.7724265278002419
96833,1128380,1.0,0.5412683357333895
96841,1128395,1.0,0.7894382695125066
96858,1128434,1.0,0.731961796410136
96865,1128453,1.0,0.5532753639645827
96895,1128511,1.0,0.8880130308667262
96904,1128524,1.0,0.8056403181858186
96910,1128537,1.0,0.6401186202411832
96915,1128552,1.0,0.5343864088091024
96933,1128593,1.0,0.568240241983166
96952,1128629,1.0,0.6454911636421277
96956,1128636,1.0,0.5413456388819389
96964,1128648,1.0,0.687641931761598
96973,1128663,1.0,0.5753428380942269
96978,1128672,1.0,0.5270182829216712
97002,1128718,1.0,0.6557505341727411
97008,1128733,1.0,0.610780975263502
97010,1128738,1.0,0.5426075267402316
97064,1131410,1.0,0.703671231107293
97078,1131431,1.0,0.7098752173584836
97084,1131440,1.0,0.5596252902372635
97086,1131448,1.0,0.5478666883416663
97090,1131457,1.0,0.8513339871725089
97103,1131507,1.0,0.6323163917657939
97111,1131519,1.0,0.7579073917917052
97120,1131531,1.0,0.7882559241978594
97121,1131533,1.0,0.9092541333351748
97131,1131554,1.0,0.6358366549709797
97144,1131577,1.0,0.7037795472723296
97150,1131585,1.0,0.7036582799658476
97175,1131641,1.0,0.6270230447177485
97183,1131652,1.0,0.8334371457091554
97185,1131655,1.0,0.7322512131555853
97187,1131657,1.0,0.8511985539740214
97190,1131666,1.0,0.6200200673790232
97200,1131679,1.0,0.7914839240493087
97219,1131708,1.0,0.7654286281240692
97224,1131715,1.0,0.6902950844845477
97225,1131716,1.0,0.6768486723546294
97237,1131753,1.0,0.5827624479498739
97240,1131760,1.0,0.7003561726880295
97259,1131795,1.0,0.6578133044320349
97273,1131824,1.0,0.8565616565062472
97279,1131834,1.0,0.9021026862156714
97311,1131910,1.0,0.9778400279607412
97317,1131920,1.0,0.6139608956527951
97320,1131931,1.0,0.5272746400109435
97323,1131935,1.0,0.7016495465877618
97359,1132004,1.0,0.5520586235846493
97368,1132019,1.0,0.8246702915741891
97371,1132023,1.0,0.8154659810030885
97383,1132050,1.0,0.6689756808121522
97389,1132057,1.0,0.6178301596962843
97430,1132599,1.0,0.6605046330323447
97444,1132616,1.0,0.586646216167423
97453,1132630,1.0,0.661772533341269
97472,1132676,1.0,0.7659980101119195
97473,1132678,1.0,0.5907429671021237
97478,1132690,1.0,0.532206701031012
97482,1132696,1.0,0.6975975271221502
97488,1132705,1.0,0.6416948869191279
97491,1132712,1.0,0.5234083670768356
97506,1132741,1.0,0.5653855409063653
97516,1132765,1.0,0.5955638865914058
97517,1132766,1.0,0.8330962987019306
97526,1132780,1.0,0.5074872400126882
97530,1132792,1.0,0.5226575892471645
97533,1132795,1.0,0.7256128285452051
97539,1132811,1.0,0.8404801814078886
97554,1132847,1.0,0.597504295064215
97572,1132885,1.0,0.5874070571964883
97605,1132995,1.0,0.6259975327250323
97611,1133010,1.0,0.5083016358064283
97618,1133023,1.0,0.6966252323377881
97647,1133075,1.0,0.5892894621199172
97649,1133079,1.0,0.5675045569140144
97653,1133088,1.0,0.5345345824204815
97696,1133159,1.0,0.5256523904553255
97700,1133164,1.0,0.5341491923606857
97701,1133166,1.0,0.5806623822597364
97738,1133244,1.0,0.6457558367305433
97741,1133252,1.0,0.8024275863808799
97761,1133294,1.0,0.5214857881046229
97762,1133295,1.0,0.6200015267406704
97768,1133305,1.0,0.5326065020682361
97772,1133311,1.0,0.5958637953813428
97779,1133323,1.0,0.689192951127715
97783,1133334,1.0,0.5464892698553196
97795,1133363,1.0,0.8142164271027351
97797,1133371,1.0,0.5587699794837677
97798,1133374,1.0,0.6614967231783345
97799,1133383,1.0,0.6963691519254361
97801,1133385,1.0,0.7003231759466374
97830,1133438,1.0,0.9252321635355961
97836,1133451,1.0,0.581230494661362
97847,1133468,1.0,0.8641887004333141
97866,1133511,1.0,0.537957418218636
97869,1133522,1.0,0.7684975596309068
97872,1133533,1.0,0.713173782927468
97884,1133558,1.0,0.5627065954003431
97885,1133561,1.0,0.6922163754833329
97889,1133567,1.0,0.863207877093962
97893,1133573,1.0,0.6565798240136651
97900,1133584,1.0,0.5517419241171262
97910,1133603,1.0,0.6612764631983318
97920,1133622,1.0,0.5289798004674822
97928,1133636,1.0,0.5405291771354033
97954,1133684,1.0,0.8476209910322989
97958,1133692,1.0,0.7325118208090239
97959,1133694,1.0,0.5225965364787379
97961,1133697,1.0,0.7490688486978135
97982,1133744,1.0,0.712027849350072
97984,1133747,1.0,0.7132237547047243
97988,1133754,1.0,0.7074026760203159
97991,1133761,1.0,0.6254605917093121
97992,1133762,1.0,0.5587426505272647
98041,1133864,1.0,0.6295431928178938
98042,1133868,1.0,0.8332648361203004
98043,1133869,1.0,0.6821608587827326
98049,1133877,1.0,0.5331324587408651
98050,1133878,1.0,0.5955061030653245
98055,1133889,1.0,0.6369039118989384
98060,1133899,1.0,0.814345813398309
98074,1133924,1.0,0.7932280464512791
98077,1133929,1.0,0.7180979195051189
98078,1133932,1.0,0.505109973658068
98080,1133935,1.0,0.6249552089482817
98082,1133940,1.0,0.6143548593371221
98130,1134042,1.0,0.8750940689369543
98137,1134072,1.0,0.6804432406810101
98138,1134077,1.0,0.5440549369849432
98139,1134080,1.0,0.5041221392968614
98140,1134083,1.0,0.8554125265275029
